VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	12:24:10	01/10/2014

USER	

START COMMENT

END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
01/10/2014	12:24:11.3	     0.608	     1.069
01/10/2014	12:24:11.8	     0.608	     1.076
01/10/2014	12:24:12.3	     0.608	     1.077
01/10/2014	12:24:12.8	     0.608	     1.077
01/10/2014	12:24:13.3	     0.608	     1.077
01/10/2014	12:24:13.8	     0.608	     1.077
01/10/2014	12:24:14.3	     0.608	     1.077
01/10/2014	12:24:14.8	     0.608	     1.077
01/10/2014	12:24:15.3	     0.607	     1.077
01/10/2014	12:24:15.8	     0.607	     1.077
01/10/2014	12:24:16.3	     0.607	     1.077
01/10/2014	12:24:16.8	     0.608	     1.077
01/10/2014	12:24:17.3	     0.608	     1.076
01/10/2014	12:24:17.8	     0.608	     1.077
01/10/2014	12:24:18.3	     0.608	     1.077
01/10/2014	12:24:18.8	     0.608	     1.077
01/10/2014	12:24:19.3	     0.607	     1.077
01/10/2014	12:24:19.8	     0.607	     1.076
01/10/2014	12:24:20.3	     0.607	     1.077
01/10/2014	12:24:20.8	     0.607	     1.078
01/10/2014	12:24:21.3	     0.607	     1.016
01/10/2014	12:24:21.8	     0.607	     0.715
01/10/2014	12:24:22.3	     0.607	     0.710
01/10/2014	12:24:22.8	     0.607	     0.643
01/10/2014	12:24:23.3	     0.607	     0.633
01/10/2014	12:24:23.8	     0.607	     0.773
01/10/2014	12:24:24.3	     0.607	     0.909
01/10/2014	12:24:24.8	     0.607	     0.930
01/10/2014	12:24:25.3	     0.607	     0.927
01/10/2014	12:24:25.8	     0.607	     0.939
01/10/2014	12:24:26.3	     0.607	     0.928
01/10/2014	12:24:26.8	     0.607	     0.934
01/10/2014	12:24:27.3	     0.607	     0.956
01/10/2014	12:24:27.8	     0.607	     0.936
01/10/2014	12:24:28.3	     0.607	     0.936
01/10/2014	12:24:28.8	     0.607	     0.947
01/10/2014	12:24:29.3	     0.607	     0.930
01/10/2014	12:24:29.8	     0.607	     0.952
01/10/2014	12:24:30.3	     0.607	     0.952
01/10/2014	12:24:30.8	     0.607	     0.946
01/10/2014	12:24:31.3	     0.607	     0.954
01/10/2014	12:24:31.8	     0.607	     0.928
01/10/2014	12:24:32.3	     0.607	     0.952
01/10/2014	12:24:32.8	     0.607	     0.939
01/10/2014	12:24:33.3	     0.607	     0.946
01/10/2014	12:24:33.8	     0.607	     0.971
01/10/2014	12:24:34.3	     0.607	     0.952
01/10/2014	12:24:34.8	     0.607	     0.954
01/10/2014	12:24:35.3	     0.607	     0.938
01/10/2014	12:24:35.8	     0.607	     0.945
01/10/2014	12:24:36.3	     0.607	     0.946
01/10/2014	12:24:36.8	     0.607	     0.935
01/10/2014	12:24:37.3	     0.607	     0.933
01/10/2014	12:24:37.8	     0.607	     0.935
01/10/2014	12:24:38.3	     0.607	     0.942
01/10/2014	12:24:38.8	     0.607	     0.918
01/10/2014	12:24:39.3	     0.607	     0.934
01/10/2014	12:24:39.8	     0.607	     0.940
01/10/2014	12:24:40.3	     0.607	     0.940
01/10/2014	12:24:40.8	     0.607	     0.942
01/10/2014	12:24:41.3	     0.607	     0.964
01/10/2014	12:24:41.8	     0.607	     0.984
01/10/2014	12:24:42.3	     0.607	     0.987
01/10/2014	12:24:42.8	     0.607	     0.949
01/10/2014	12:24:43.3	     0.607	     0.960
01/10/2014	12:24:43.8	     0.607	     0.986
01/10/2014	12:24:44.3	     0.607	     0.973
01/10/2014	12:24:44.8	     0.607	     0.961
01/10/2014	12:24:45.3	     0.607	     0.974
01/10/2014	12:24:45.8	     0.607	     0.977
01/10/2014	12:24:46.3	     0.607	     0.978
01/10/2014	12:24:46.8	     0.607	     0.968
01/10/2014	12:24:47.3	     0.607	     0.981
